,links,title
270,https://www.theregister.com/2021/05/06/ibm_2nm_semiconductor_chips/,IBM says it's built the world's first 2nm semiconductor chips
271,https://indianexpress.com/article/india/india-test-fires-second-nuclear-capable-missile-in-10-days-7972195/,India test fires second nuclear-capable missile in 10 days
272,https://www.nytimes.com/2022/06/16/opinion/france-elections-melenchon-macron.html,"In Franceâ€™s Elections, Something Extraordinary Is Happening"
273,https://www.business-standard.com/article/technology/microsoft-prepares-to-completely-phase-out-internet-explorer-by-june-15-122061300463_1.html,"Goodbye, Internet Explorer: Microsoft to retire 27-yr-old browser on Jun 15"
274,https://www.quantamagazine.org/researchers-achieve-absurdly-fast-algorithm-for-network-flow-20220608/,Researchers Achieve â€˜Absurdly Fastâ€™ Algorithm for Network Flow
275,https://www.theverge.com/2022/6/8/23160209/nasa-james-webb-space-telescope-meteor-strike-impact,NASAâ€™s new powerful space telescope gets hit by larger than expected micrometeoroid
276,https://www.reuters.com/business/autos-transportation/hyundai-motor-ulsan-plants-output-hit-due-truckers-strike-company-union-2022-06-10/,S. Korea's truckers' strike hits output at Hyundai's biggest auto plants
277,https://www.analyticsinsight.net/bitcoin-gets-rejected-at-us32400-investors-lose-their-final-hope/,"Bitcoin Gets Rejected at US$32,400! Investors Lose Their Final Hope"
278,https://www.analyticsinsight.net/illustrators-are-out-of-job-thanks-to-googles-imagen-and-openais-dall-e-2/,"Illustrators are Out of Job, Thanks to Googleâ€™s Imagen and OpenAIâ€™s Dall-E 2"
279,https://www.theverge.com/2022/5/24/23139297/google-imagen-text-to-image-ai-system-examples-paper,All these images were generated by Googleâ€™s latest text-to-image AI
280,https://www.reuters.com/world/americas/exclusive-under-biden-china-has-widened-trade-lead-much-latin-america-2022-06-08/,"Exclusive: Under Biden, China has widened trade lead in much of Latin America"
281,https://www.hindustantimes.com/india-news/i-am-very-happy-today-nitin-gadkari-as-india-sets-guinness-world-record-101654671599221.html,'I am very happy today...': Nitin Gadkari as India sets Guinness World Record
282,https://interestingengineering.com/worlds-first-liquid-telescope-for-astronomy,The world's first liquid telescope for astronomy is now in India. How does it differ?
283,https://eurasiantimes.com/biden-with-100m-tonnes-capacity-worlds-most-powerful-launch-vehicle/,"Thanks Biden! With 100M Tonnes Capacity, Worldâ€™s Most Powerful Launch Vehicle On-Track For NASAâ€™s Mega Mission"
284,https://www.analyticsinsight.net/surge-in-cryptocurrency-market-check-out-cryptocurrency-prices-today/,Surge in Cryptocurrency Market: Check Out Cryptocurrency Prices Today!
285,https://www.reuters.com/world/europe/letters-hitlers-doctor-show-how-he-treated-dictators-voice-swiss-newspaper-2022-06-05/,"Letters from Hitler's doctor show how he treated dictator's voice, Swiss newspaper reports"
286,https://www.reuters.com/breakingviews/microsoft-micromanages-tech-jitters-2022-06-02/,Microsoft micromanages tech jitters
287,https://www.reuters.com/breakingviews/big-four-breakup-plan-americas-big-spenders-podcast-2022-06-02/,"Big four breakup plan, Americaâ€™s big spenders: podcast"
288,https://www.reuters.com/business/autos-transportation/musks-warning-could-be-auto-industrys-canary-coal-mine-moment-2022-06-03/,Musk's warning could be auto industry's 'canary in the coal mine' moment
289,https://www.reuters.com/business/aerospace-defense/russia-strikes-kyiv-again-after-weeks-putin-warns-west-missile-supplies-2022-06-06/,"Russia strikes Kyiv again after weeks, Putin warns West on missile supplies"
290,https://www.reuters.com/world/americas/mexican-presidents-party-set-win-most-states-sunday-elections-2022-06-06/,Mexican president's party set to win most states in Sunday elections
291,https://www.reuters.com/world/india/indias-ruling-party-suspends-official-over-comments-about-islam-2022-06-05/,India's ruling party suspends official over comments about Islam
292,https://www.reuters.com/markets/europe/metal-technology-stocks-drag-indian-shares-lower-2022-06-06/,"Metal, technology stocks drag Indian shares lower"
293,https://www.analyticsinsight.net/google-and-openai-are-hiding-extremist-ai-behind-dall-e-2-and-imagens-cute-pictures/,Google and OpenAI are Hiding Extremist AI Behind Dall-E 2 and Imagenâ€™s Cute Pictures
294,https://interestingengineering.com/who-confirmed-92-monkeypox-cases,The WHO confirmed 92 monkeypox cases in 12 countries
295,https://interestingengineering.com/human-liver-three-days-transplanted,A human liver preserved for three days outside of the body was successfully transplanted
296,https://indianexpress.com/article/education/iisc-bangalore-begins-application-process-for-btech-mathematics-and-computing-check-eligibility-criteria-iisc-ac-in-7947669/,IISc Bangalore begins application process for BTech Mathematics and Computing: Check eligibility criteria
297,https://www.business-standard.com/technology,What are edge data centres and why are they essential for 5G?
298,https://www.business-standard.com/,Explained: How Covid got HR to relook its role in a changed world
299,https://www.business-standard.com/category/technology-news-1080111.htm,The most important tech company you've never heard of
300,https://yourstory.com/2022/06/sourav-ganguly-edtech-initiative-classplus-educators-creators-ad/amp,Sourav Ganguly launches new initiative with edtech startup Classplus
301,https://bangaloremirror.indiatimes.com/bangalore/others/bengaluru-reimagined/articleshow/91970500.cms,"Bengaluru, reimagined"
302,https://www.business-standard.com/article/companies/omega-seiki-joins-hands-with-grip-invest-plans-to-lease-5-000-evs-by-2023-122060300265_1.html,"Omega Seiki joins hands with Grip Invest, plans to lease 5,000 EVs by 2023"
303,https://www.business-standard.com/article/companies/omega-seiki-joins-hands-with-grip-invest-plans-to-lease-5-000-evs-by-2023-122060300265_1.html,"Omega Seiki joins hands with Grip Invest, plans to lease 5,000 EVs by 2023"
304,https://www.business-standard.com/article/companies/tata-projects-to-build-noida-international-airport-pips-l-t-shapoorji-122060300380_1.html,"Tata Projects to build Noida International Airport; pips L&T, Shapoorji"
305,https://www.business-standard.com/article/international/tesla-pauses-all-hiring-need-to-cut-staff-by-10-says-elon-musk-122060300442_1.html,"Tesla pauses all hiring. Need to cut staff by 10%, says Elon Musk"
306,https://www.business-standard.com/article/markets/deepak-nitrite-dips-5-as-fire-breaks-out-at-vadodara-mfg-facility-122060300436_1.html,Deepak Nitrite dips 5% after fire breaks out at company's Vadodara facility
307,https://interestingengineering.com/fastest-supercomputer-located-us,The fastest supercomputer is now located in the US
308,https://indianexpress.com/article/india/political-pulse/the-fall-from-grace-of-rcp-singh-7943275/?utm_source=newsshowcase&utm_medium=gnews&utm_campaign=CDAqDwgAKgcICjDeu9MEMPz1fjCo9lI&utm_content=bullets&gaa_at=la&gaa_n=AYc4ysund4QxkqDw8NNPF81esAiI8KJhO9193iFytxzG7Ie4eLy6lWaoNTFuh9tm1ekImUPlKgAzyFBIVP0_QvcSOCxq6Nsjom60hug%3D:CJDwAQ%3D%3D&gaa_ts=62948836&gaa_sig=GJbxylUHiSp1WVCdo7jrrWI4g5KVOvotLgvcvybF2Oae8Do-McGTlIkH2ihLYxagchgX-x3cd2fQR7W5BihF9w%3D%3D,https://indianexpress.com/article/india/political-pulse/the-fall-from-grace-of-rcp-singh-7943275/?utm_source=newsshowcase&utm_medium=gnews&utm_campaign=CDAqDwgAKgcICjDeu9MEMPz1fjCo9lI&utm_content=bullets&gaa_at=la&gaa_n=AYc4ysund4QxkqDw8NNPF81esAiI8KJhO9193iFytxzG7Ie4eLy6lWaoNTFuh9tm1ekImUPlKgAzyFBIVP0_QvcSOCxq6Nsjom60hug%3D:CJDwAQ%3D%3D&gaa_ts=62948836&gaa_sig=GJbxylUHiSp1WVCdo7jrrWI4g5KVOvotLgvcvybF2Oae8Do-McGTlIkH2ihLYxagchgX-x3cd2fQR7W5BihF9w%3D%3D
309,https://www.theguardian.com/world/2022/may/30/sidhu-moose-wala-punjabi-singer-rapper-shot-dead-shubhdeep-singh-sidhu,Sidhu Moose Wala: Punjabi singer and rapper shot dead
310,https://www.reuters.com/business/autos-transportation/tata-motors-signs-mou-potential-buyout-ford-indias-sanand-plant-2022-05-30/,Tata Motors looks to buy Ford India plant in electric vehicle push
311,https://www.analyticsinsight.net/proof-of-stake-coins-that-could-make-millionaires-before-the-year-ends-cashfi-cfi-apecoin-ape-and-terra-luna/,"Proof-of-Stake Coins that Could Make Millionaires Before the Year Ends: CashFi (CFI), ApeCoin (APE), and Terra (LUNA)"
312,https://www.moneycontrol.com/news/business/elon-musk-reveals-teslas-india-plans-in-tweet-heres-what-he-said-8596291.html,Elon Musk reveals Teslaâ€™s India plans in tweet. Hereâ€™s what he said
313,https://phys.org/news/2022-05-scientists-quantum-simulate-materials.html,Scientists use quantum computers to simulate quantum materials
314,https://interestingengineering.com/russia-mining-crypto-prison-18th-century,Russia may be mining crypto in a prison from the 18th century. Here's how it works
315,https://interestingengineering.com/gel-drinking-water-desert-air,A new low-cost gel film can pull drinking water from arid desert air
316,https://thesportsrush.com/f1-news-imagine-a-seven-time-world-champion-giving-up-just-like-that-f1-twitter-shocked-as-lewis-hamilton-gives-up-on-the-spanish-gp-after-first-lap-collision-with-kevin-magnussen/,â€œImagine a seven-time World Champion giving up just like thatâ€- F1 Twitter shocked as Lewis Hamilton â€˜gives upâ€™ on the Spanish GP after first lap collision with Kevin Magnussen
317,https://economictimes.indiatimes.com/markets/cryptocurrency/from-blood-on-the-streets-to-a-full-blown-bubble-some-conversations-post-crypto-crash/articleshow/91703839.cms,"From blood-on-the-streets to a full-blown bubble, some conversations post-crypto crash"
318,https://www.analyticsinsight.net/luna-has-emerged-as-the-biggest-winner-of-the-recent-crypto-bloodbath/,Luna has Emerged as the Biggest Winner of the Recent Crypto Bloodbath
319,https://www.reuters.com/business/autos-transportation/indian-auto-parts-supplier-sona-blw-bets-global-ev-push-2022-05-20/,Indian auto parts supplier Sona BLW bets on global EV push
320,https://www.newscientist.com/article/2320662-ai-solves-complex-physics-problems-by-looking-for-signs-of-symmetry/,AI solves complex physics problems by looking for signs of symmetry
321,https://www.newscientist.com/article/2320561-quantum-communication-system-could-detect-earthquakes/,Quantum communication system could detect earthquakes
322,https://www.nytimes.com/2022/05/16/magazine/e-pimps-onlyfans.html,The â€˜E-Pimpsâ€™ of OnlyFans
323,https://www.reuters.com/markets/rates-bonds/indian-rupee-hits-record-low-market-watches-cenbank-intervene-2022-05-17/,"Indian rupee hits record low, market watches for cenbank to intervene"
324,https://www.reuters.com/business/media-telecom/skoreas-high-speed-5g-mobile-revolution-gives-way-evolution-2022-05-13/,South Korea's high-speed 5G mobile revolution gives way to evolution
325,https://www.reuters.com/technology/first-electric-scooter-series-mission-push-safer-micromobility-2022-05-15/,First electric scooter series on mission to push safer micromobility
326,https://www.reuters.com/markets/deals/elon-musk-says-twitter-legal-team-told-him-he-violated-an-nda-2022-05-15/,Elon Musk says Twitter legal team told him he violated an NDA
327,https://www.reuters.com/business/retail-consumer/exclusive-indias-reliance-acquire-dozens-brands-65-bln-consumer-goods-play-2022-05-15/?utm_source=newsshowcase&utm_medium=gnews&utm_campaign=CDAqDwgAKgcICjD7zKQKMO_XdzD_iE8&utm_content=bullets,https://www.reuters.com/business/retail-consumer/exclusive-indias-reliance-acquire-dozens-brands-65-bln-consumer-goods-play-2022-05-15/?utm_source=newsshowcase&utm_medium=gnews&utm_campaign=CDAqDwgAKgcICjD7zKQKMO_XdzD_iE8&utm_content=bullets
328,https://www.reuters.com/technology/what-are-these-spam-bots-that-musk-has-vowed-defeat-or-die-trying-2022-05-13/,What are these spam bots that Musk has vowed to defeat or die trying?
329,https://www.news18.com/news/business/wheat-crisis-explained-what-led-to-indias-export-ban-will-prices-fall-now-5177359.html,"Wheat Crisis Explained: What Led To India's Export Ban, Will Prices Fall Now?"
330,https://www.timesnownews.com/sports/cricket/match-fixing-racket-allegedly-influenced-outcome-of-ipl-matches-based-on-inputs-from-pakistan-3-booked-article-91562337,"CBI books 3 people in connection with alleged IPL match-fixing, betting in 2019 IPL; Pakistan angle probed"
331,https://www.reuters.com/markets/commodities/india-prohibits-wheat-exports-with-immediate-effect-2022-05-14/,"India bans wheat exports as heatwave hurts crop, domestic prices soar"
332,https://www.thehindu.com/business/Industry/elon-musk-puts-on-hold-44-billion-deal-for-twitter-shares-slump/article65410373.ece,"Elon Musk puts on hold $44-billion deal for Twitter, shares slump"
333,https://indianexpress.com/article/explained/explained-22-locked-rooms-at-the-taj-mahal-and-a-mystery-that-isnt-7916262/,"Explained: The 22 locked â€˜roomsâ€™ at the Taj Mahal, and a mystery that isnâ€™t"
334,https://www.reuters.com/technology/apple-pull-plug-ipod-after-20-years-2022-05-10/,Apple to pull the plug on iPod after 20 years
335,https://www.reuters.com/technology/can-elon-musk-renegotiate-lower-price-his-twitter-deal-2022-05-11/,Can Elon Musk renegotiate a lower price for his Twitter deal?
336,https://www.reuters.com/business/finance/coinbase-ceo-says-new-disclosure-does-not-mean-firm-faces-bankruptcy-risk-2022-05-11/,"Coinbase new disclosure does not mean firm faces bankruptcy risk, says CEO"
337,https://www.indiatoday.in/technology/news/story/jack-dorsey-agrees-with-elon-musk-on-reversing-twitter-s-ban-on-donald-trump-1947923-2022-05-11,Jack Dorsey agrees with Elon Musk on reversing Twitter's ban on Donald Trump
338,https://indianexpress.com/article/explained/why-apple-discontinued-ipod-7910874/,"Explained: Why Apple discontinued iPod, and what next for its music ecosystem"
339,https://indianexpress.com/article/opinion/columns/20-years-before-dr-strange-and-metaverse-how-spider-man-defined-a-generation-7908442/,"20 years before Dr Strange and Metaverse, how Spider-Man defined a generation"
340,https://indianexpress.com/article/opinion/editorials/flying-low-7908837/,Flying low
341,https://indianexpress.com/article/opinion/editorials/may-11-1982-forty-years-ago-british-firing-7910412/,"May 11, 1982, Forty Years Ago: British Firing"
342,https://indianexpress.com/article/opinion/columns/jiddu-krishnamurti-philosophy-everyday-life-conflicts-7910450/,How Jiddu Krishnamurthyâ€™s thoughts offer an antidote to violence of everyday life
343,https://www.analyticsinsight.net/dogecoin-being-killed-by-bitgert-because-of-its-exponential-growth/,Dogecoin Being Killed by Bitgert Because of its Exponential Growth
344,https://www.formula1.com/en/latest/article.we-need-to-respond-binotto-urges-ferrari-to-hit-back-after-second-straight.SXIBsiPGc9dNfztXeGT86.html,â€˜We need to respondâ€™ â€“ Binotto urges Ferrari to hit back after second straight Verstappen win
345,https://indianexpress.com/article/india/supreme-court-sedition-section-124-a-centre-7910771/,Appropriate not to continue using sedition law till re-examination complete: SC
346,https://www.opindia.com/2022/05/netizens-suggest-architectural-marvels-indian-heritage-over-elon-musk-taj-mahal-tweet/,"From Konark Temple to Ellora Caves, Indians tell Elon Musk about architectural marvels of Indian heritage over his Taj Mahal tweet"
347,https://www.reuters.com/technology/investors-think-unlikely-musk-buys-twitter-agreed-44-bln-price-2022-05-10/,Investors think unlikely Musk buys Twitter at agreed $44 bln price
348,https://indianexpress.com/article/explained/explained-what-is-monkeypox-a-smallpox-like-disease-from-africa-that-has-been-reported-in-the-uk-7907071/,"Explained: What is monkeypox, a smallpox-like disease from Africa that has been reported in the UK?"
349,https://interestingengineering.com/solar-aircraft-fly-for-a-year,A new solar aircraft might stay in the air for an entire year without landing
350,https://interestingengineering.com/spacex-launch-53-starlink-satellites-falcon-9,SpaceX launches another 53 Starlink satellites on a record-tying 12th Falcon 9 flight
351,https://interestingengineering.com/hyundai-4x4-robotic-legs-production,Hyundai has kicked-off production on novel 4x4 vehicles with robotic legs
352,https://www.reuters.com/world/india/faulty-battery-cells-modules-likely-caused-e-scooter-fire-india-initial-probe-2022-05-06/,"Faulty battery cells, modules likely caused e-scooter fire in India, initial probe finds"
353,https://www.reuters.com/world/india/mumbai-mosques-turn-volume-down-call-prayer-after-hindus-demands-2022-05-08/,Mumbai mosques turn volume down on call to prayer after Hindu's demands
354,https://www.business-standard.com/article/companies/jpin-launches-funds-worth-150-mn-to-promote-startups-in-india-worldwide-122050500816_1.html,"JPIN launches funds worth $150 mn to promote startups in India, worldwide"
355,https://www.business-standard.com/article/companies/redcliffe-lifetech-raises-61-mn-for-expansion-leapfrog-investments-leads-122050600356_1.html,Redcliffe Lifetech raises $61 mn for expansion; LeapFrog Investments leads
356,https://racingnews365.com/verstappen-gets-new-gearbox-on-horrible-first-day-in-miami,Verstappen gets new gearbox on 'horrible' first day in Miami
357,https://indianexpress.com/article/technology/tech-news-technology/i-dont-really-have-a-business-plan-how-elon-musk-wings-it-7899121/,â€˜I donâ€™t really have a business planâ€™: How Elon Musk wings It
358,https://indianexpress.com/article/technology/tech-news-technology/i-dont-really-have-a-business-plan-how-elon-musk-wings-it-7899121/,â€˜I donâ€™t really have a business planâ€™: How Elon Musk wings It
359,https://www.nytimes.com/2022/05/03/opinion/the-real-twitter-is-not-for-sale.html,Black Twitter Is Not a Place. Itâ€™s a Practice.
360,https://www.business-standard.com/article/companies/indian-saas-sector-to-clock-100-bn-revenue-by-2026-chiratae-zinnov-study-122041900670_1.html,Indian SaaS sector to clock $100 bn revenue by 2026: Chiratae-Zinnov study
361,https://www.business-standard.com/article/technology/don-t-feel-for-me-pray-for-twitter-instead-says-parag-agrawal-122050300281_1.html,"Don't feel for me, pray for Twitter instead, says Parag Agrawal"
362,https://www.business-standard.com/article/technology/twitter-circle-this-feature-lets-you-handpick-an-audience-for-your-tweets-122050400042_1.html,Twitter Circle: This feature lets you handpick an audience for your tweets
363,https://www.business-standard.com/article/companies/ola-electric-edges-rivals-to-claim-top-spot-among-indian-e-scooter-firms-122050300999_1.html,Ola Electric edges rivals to claim top spot among Indian e-scooter firms
364,https://www.business-standard.com/article/companies/adani-enterprises-q4-net-up-30-to-rs-304-cr-on-spurt-in-airport-business-122050301064_1.html,Adani Enterprises Q4 net up 30% to Rs 304 cr on spurt in airport business
365,https://www.business-standard.com/article/companies/traceable-ai-raises-60-mn-in-series-b-at-at-450-mn-plus-valuation-122050301112_1.html,Traceable AI raises $60 mn in series B at at $450 mn-plus valuation
366,https://www.business-standard.com/article/pti-stories/godrej-properties-q4-profit-at-rs-260-cr-income-nearly-triples-to-rs-1-523-cr-122050300721_1.html,"Godrej Properties' Q4 profit at Rs 260 cr; income triples to Rs 1,523 cr"
367,https://indianexpress.com/article/world/maldives-now-wants-to-study-and-preserve-its-pre-islamic-history-with-some-help-from-india-7896483/,"Maldives now wants to study and preserve its pre-Islamic history, with some help from India"
368,https://indianexpress.com/article/india/political-pulse/amit-shah-comes-sees-cancels-basavaraj-bommai-gets-breather-7899974/,"Amit Shah comes, he sees, he cancels; Basavaraj Bommai gets another breather"
369,https://indianexpress.com/article/india/bearing-amethi-compliments-smriti-irani-tells-wayanad-much-here-that-has-not-been-done-7900039/,"â€˜Bearing Amethi complimentsâ€™, Smriti Irani tells Wayanad: Much here that has not been done"
370,https://indianexpress.com/article/india/india-has-offered-foodgrain-to-save-world-from-hunger-pm-narendra-modi-7900078/,India has offered foodgrain to save world from hunger: PM Narendra Modi
371,https://www.reuters.com/world/india/extreme-heat-kills-least-25-indias-maharashtra-state-2022-05-03/,Extreme heat kills at least 25 in India's Maharashtra state
372,https://doggyorama.com/cdfa-launches-program-launched-at-aiding-under-served-business-owners/,CDFA launches program launched at aiding under-served business owners
373,https://doggyorama.com/how-internet-disconnection-improved-selena-gomez-personal-connections-and-mental-wellbeing/,How Internet Disconnection Improved Selena Gomezâ€™ Personal Connections And Mental Wellbeing
374,https://www.wsj.com/articles/ukraine-says-it-sank-two-russian-boats-as-new-blasts-hit-russian-border-city-11651482072,Ukraine Says It Sank Two Russian Naval Vessels
375,https://www.vox.com/science-and-health/23046679/radonda-vaught-nurse-medication-medical-error-patient-safety-lawsuit-vanderbilt,A nurse made a fatal error. Why was she charged with a crime?
376,https://www.reuters.com/business/finance/citi-ceo-says-sanctions-will-splinter-global-financial-order-2022-05-02/,"Citi in 'active dialog' to sell Russia consumer business, CEO says"
377,https://www.reuters.com/business/exclusive-musk-talks-new-twitter-financing-sources-2022-05-02/?utm_source=newsshowcase&utm_medium=gnews&utm_campaign=CDAqEAgAKgcICjDk_Z8LMPGHuAMw0-NL&utm_content=related,https://www.reuters.com/business/exclusive-musk-talks-new-twitter-financing-sources-2022-05-02/?utm_source=newsshowcase&utm_medium=gnews&utm_campaign=CDAqEAgAKgcICjDk_Z8LMPGHuAMw0-NL&utm_content=related
378,https://www.reuters.com/world/india/indias-biggest-ipo-gets-strong-demand-anchor-investors-source-2022-05-02/,Over 59 mln shares reserved for anchor investors in LIC IPO
379,https://timesofindia.indiatimes.com/india/india-ended-3-decades-of-political-instability-with-press-of-button-pm-modi/articleshow/91269577.cms,'India ended 3 decades of political instability with press of button'
380,https://www.reuters.com/world/germany-pledges-10-bln-euros-bilateral-cooperation-with-india-2022-05-02/,"Germany, India pledge climate cooperation but far apart on Ukraine"
381,https://spectrum.ieee.org/chip-x-ray,The X-Ray Tech That Reveals Chip Designs
382,https://www.thehindu.com/news/national/pm-modi-holds-bilateral-talks-with-german-chancellor-olaf-scholz/article65375017.ece,PM Modi holds bilateral talks with German Chancellor Olaf Scholz
383,https://www.reuters.com/business/autos-transportation/volkswagen-rely-qualcomm-chips-automated-driving-handelsblatt-2022-05-02/,Volkswagen to rely on Qualcomm chips for automated driving -Handelsblatt
384,https://www.reuters.com/lifestyle/sports/italys-serie-enters-metaverse-showcase-new-way-watch-soccer-2022-04-30/,Italy's Serie A enters the Metaverse to showcase new way to watch soccer
385,https://www.analyticsinsight.net/missed-out-solana-early-entry-dont-miss-the-bitgert-train/,"Missed Out Solana Early Entry, Donâ€™t Miss The Bitgert Train"
386,https://indianexpress.com/article/explained/explained-the-significance-of-pm-modis-europe-tour-7896689/,Explained: The significance of PM Modiâ€™s Europe tour
387,https://indianexpress.com/article/india/pm-modi-to-visit-europe-from-may-2-will-meet-scholz-frederiksen-macron-7889476/,"PM Modi to visit Germany, Denmark, France in May; will meet Scholz, Frederiksen, Macron"
388,https://www.theverge.com/2022/4/28/23046170/twitter-miscounted-daily-users-three-years-q1-2022-earnings,Twitter miscounted its daily users for three years straight
389,https://www.hindustantimes.com/world-news/dell-founder-s-similarities-differences-post-on-elon-musk-twitter-takeover-1137-101651198244305.html,Dell founder's intriguing '1/137...' takeover posts gets Elon Musk response
390,https://www.technologyreview.com/2022/04/13/1049763/a-deep-learning-algorithm-could-detect-earthquakes-by-filtering-out-city-noise/,A deep-learning algorithm could detect earthquakes by filtering out city noise
391,https://indianexpress.com/article/explained/delhi-heatwave-explained-weather-forecast-temperature-7891557/,"Explained: Why Delhi is sweltering hot, and can we expect any respite?"
392,https://indianexpress.com/article/opinion/editorials/musks-twitter-buyout-conflict-with-governments-7890579/,Muskâ€™s Twitter
393,https://indianexpress.com/article/explained/explained-the-mysterious-hepatitis-outbreak-in-children-across-the-world-7890214/,Explained: The mysterious Hepatitis outbreak in children around the world
394,https://indianexpress.com/article/world/myanmar-court-sentences-suu-kyi-to-5-years-in-jail-for-corruption-7889214/,Myanmar court sentences Suu Kyi to 5 years in jail for corruption
395,https://indianexpress.com/article/india/fuel-price-row-mamata-pm-interaction-one-sided-7890271/,Mamata slams Modi on fuel subsidy: Spent Rs 15k crore in 3 years
396,https://www.technologyreview.com/2022/04/26/1048917/crispr-gene-editing-scientist/,The scientist who co-created CRISPR isnâ€™t ruling out engineered babies someday
397,https://www.reuters.com/business/cryptoverse-ether-prepares-epic-merge-quest-eclipse-bitcoin-2022-04-26/,Cryptoverse: Ether prepares for epic 'merge' in quest to eclipse bitcoin
398,https://www.reuters.com/,New EU rules regulating U.S. tech giants likely to set global standard
399,https://www.reuters.com/business/energy/indias-ongc-struggling-move-russian-oil-asia-sanctions-bite-sources-2022-04-26/,India's ONGC struggling to move Russian oil to Asia as sanctions bite - sources
400,https://indianexpress.com/article/technology/social/elon-musk-twitter-takeover-jack-dorsey-statement-7887539/,"â€˜Elon is the singular solution I trustâ€™, says former CEO Jack Dorsey"
401,https://www.indiatoday.in/movies/regional-cinema/story/yash-s-kgf-chapter-2-vs-jr-ntr-ram-charan-s-rrr-which-is-the-bigger-hit-1941602-2022-04-25,"Yash's KGF Chapter 2 vs Jr NTR-Ram Charan's RRR, which is the bigger hit?"
402,https://www.business-standard.com/article/markets/adani-power-m-cap-hits-rs-1-trn-mark-awl-becomes-50th-most-valued-firm-122042500506_1.html,Adani Power m-cap hits Rs 1 trn-mark; AWL becomes 50th most-valued firm
403,https://www.reuters.com/breakingviews/britains-beefed-up-ma-watchdog-2022-04-25/,Britain's beefed-up M&A watchdog
404,https://www.reuters.com/breakingviews/elon-musk-buys-tesla-pounding-chinese-headache-2022-04-26/,Elon Musk buys Tesla a pounding Chinese headache
405,https://www.reuters.com/breakingviews/twitters-board-hastily-grabs-44-bln-bird-hand-2022-04-25/,Breakingviews: Twitterâ€™s board hastily grabs $44 bln bird in hand
406,http://ajmn-aje-vod.akamaized.net/media/v1/pmp4/static/clear/665003303001/96ab78ea-2285-4ff5-88a7-aa7d0b5daf6f/3bb4b8ff-9150-462e-b161-6b6312acdf0d/main.mp4?cid=PartnerNotFound,Did the United States commit war crimes in Syria?
407,https://www.reuters.com/lifestyle/sports/kohlis-slump-lingers-with-second-straight-first-ball-dismissal-2022-04-24/,Kohli's slump lingers on with second straight first-ball dismissal
408,https://apnews.com/article/technology-business-environment-50168eaa11c70810ada13e0abac67185,https://apnews.com/article/technology-business-environment-50168eaa11c70810ada13e0abac67185
409,https://interestingengineering.com/genetically-modified-mosquitoes-success,Genetically modified mosquitoes successfully passed their first test in the US
410,https://www.reuters.com/world/europe/macron-or-le-pen-why-it-matters-france-eu-west-2022-04-10/?utm_source=newsshowcase&utm_medium=gnews&utm_campaign=CDAqDwgAKgcICjD7zKQKMO_XdzCjwUk&utm_content=rundown,https://www.reuters.com/world/europe/macron-or-le-pen-why-it-matters-france-eu-west-2022-04-10/?utm_source=newsshowcase&utm_medium=gnews&utm_campaign=CDAqDwgAKgcICjD7zKQKMO_XdzCjwUk&utm_content=rundown
411,https://www.indiatoday.in/amp/movies/regional-cinema/story/yash-reacts-to-kgf-chapter-2-s-viral-violence-violence-dialogue-says-people-need-entertainment-1940958-2022-04-23,"Yash reacts to KGF Chapter 2's viral 'Violence Violence' dialogue, says people need entertainment"
412,https://www.reuters.com/video/watch/idOV045208042022RP1,Dozens killed in strike on Ukrainian station
413,https://www.quantamagazine.org/beyond-the-second-law-of-thermodynamics-20220331/,Beyond the Second Law
414,https://www.quantamagazine.org/pondering-the-bits-that-build-space-time-and-brains-20220420/,Pondering the Bits That Build Space-Time and Brains
415,https://phys.org/news/2022-04-chinese-team-distance-quantum.html,Chinese team breaks distance record for quantum secure direct communication
416,https://interestingengineering.com/genetically-engineered-super-trees,A startup plans to fight climate change with genetically engineered super-trees
417,https://spectrum.ieee.org/mercury-ion-thruster-banned,U.N. Kills Any Plans to Use Mercury as a Rocket Propellant
418,https://www.reuters.com/technology/lvmh-eying-metaverse-focus-real-products-says-ceo-2022-04-21/,"LVMH eying metaverse, but focus on ""real products"", says CEO"
419,https://www.reuters.com/breakingviews/kkr-gives-aussie-dealmaking-15-bln-booster-shot-2022-04-20/,KKR gives Aussie dealmaking $15 bln booster shot
420,https://www.reuters.com/breakingviews/musks-twitter-tilt-comes-bad-time-tesla-2022-04-20/,Muskâ€™s Twitter tilt comes at bad time for Tesla
421,https://www.reuters.com/world/europe/no-taboos-weaponry-ukraine-says-german-foreign-minister-2022-04-21/,"No taboos on weaponry for Ukraine, says German foreign minister"
422,https://www.reuters.com/world/india/pm-johnson-uk-hopes-clinch-indian-free-trade-deal-by-year-end-2022-04-21/,PM Johnson: UK hopes to clinch Indian free trade deal by year-end
423,https://www.reuters.com/world/middle-east/israeli-war-planes-strike-gaza-after-rocket-attack-2022-04-21/,Israeli war planes strike Gaza after rocket attack
424,https://www.reuters.com/world/middle-east/leading-putin-ally-predicts-mariupol-victory-thursday-2022-04-20/,"Putin claims victory in Mariupol, leaving Ukrainian defenders holed up"
425,https://www.reuters.com/world/india/indian-shares-extend-gains-reliance-industries-hits-record-high-2022-04-21/,"Indian shares see best day in over two weeks as Reliance, autos climb"
